NODE_ID,X,Y,Z,HF_X,HF_Y,HF_Z
     1089.,  0.058696,  0.313043,  0.210000,  0.000142,  0.000150, 24.914881
     1091.,  0.078261,  0.313043,  0.210000,  0.000191,  0.000163, 24.912682
     1093.,  0.097826,  0.313043,  0.210000,  0.000242,  0.000180, 24.909822
     1095.,  0.117391,  0.313043,  0.210000,  0.000294,  0.000202, 24.906282
     1097.,  0.136957,  0.313043,  0.210000,  0.000349,  0.000229, 24.902035
     1099.,  0.156522,  0.313043,  0.210000,  0.000405,  0.000262, 24.897052
     1101.,  0.176087,  0.313043,  0.210000,  0.000464,  0.000303, 24.891303
     1103.,  0.195652,  0.313043,  0.210000,  0.000525,  0.000351, 24.884761
     1105.,  0.215217,  0.313043,  0.210000,  0.000588,  0.000408, 24.877404
     1107.,  0.234783,  0.313043,  0.210000,  0.000650,  0.000475, 24.869218
     1109.,  0.254348,  0.313043,  0.210000,  0.000710,  0.000552, 24.860215
     1111.,  0.273913,  0.313043,  0.210000,  0.000765,  0.000640, 24.850438
     1113.,  0.293478,  0.313043,  0.210000,  0.000809,  0.000736, 24.839988
     1115.,  0.313043,  0.313043,  0.210000,  0.000833,  0.000833, 24.829056
     1117.,  0.332609,  0.313043,  0.210000,  0.000825,  0.000917, 24.817957
     1119.,  0.352174,  0.313043,  0.210000,  0.000771,  0.000966, 24.807172
     1121.,  0.371739,  0.313043,  0.210000,  0.000662,  0.000941, 24.797324
     1123.,  0.391304,  0.313043,  0.210000,  0.000506,  0.000819, 24.789121
     1125.,  0.410870,  0.313043,  0.210000,  0.000217,  0.000529, 24.782961
     1127.,  0.430435,  0.313043,  0.210000,  0.000248,  0.000184, 24.779446
     1152.,  0.019565,  0.332609,  0.210000,  0.000050,  0.000130, 24.915606
     1154.,  0.039130,  0.332609,  0.210000,  0.000101,  0.000135, 24.914608
     1156.,  0.058696,  0.332609,  0.210000,  0.000153,  0.000144, 24.912933
     1158.,  0.078261,  0.332609,  0.210000,  0.000206,  0.000157, 24.910564
     1160.,  0.097826,  0.332609,  0.210000,  0.000261,  0.000174, 24.907480
     1162.,  0.117391,  0.332609,  0.210000,  0.000319,  0.000196, 24.903651
     1164.,  0.136957,  0.332609,  0.210000,  0.000379,  0.000223, 24.899044
     1166.,  0.156522,  0.332609,  0.210000,  0.000442,  0.000256, 24.893619
     1168.,  0.176087,  0.332609,  0.210000,  0.000509,  0.000297, 24.887334
     1170.,  0.195652,  0.332609,  0.210000,  0.000578,  0.000346, 24.880148
     1172.,  0.215217,  0.332609,  0.210000,  0.000651,  0.000405, 24.872022
     1174.,  0.234783,  0.332609,  0.210000,  0.000724,  0.000474, 24.862931
     1176.,  0.254348,  0.332609,  0.210000,  0.000795,  0.000555, 24.852876
     1178.,  0.273913,  0.332609,  0.210000,  0.000859,  0.000645, 24.841906
     1180.,  0.293478,  0.332609,  0.210000,  0.000905,  0.000740, 24.830164
     1182.,  0.313043,  0.332609,  0.210000,  0.000917,  0.000825, 24.817957
     1184.,  0.332609,  0.332609,  0.210000,  0.000867,  0.000867, 24.805853
     1186.,  0.352174,  0.332609,  0.210000,  0.000721,  0.000807, 24.794804
     1188.,  0.371739,  0.332609,  0.210000,  0.000444,  0.000547, 24.786155
     1190.,  0.391304,  0.332609,  0.210000,  0.000071, -0.000058, 24.781512
     1192.,  0.410870,  0.332609,  0.210000, -0.000182, -0.000979, 24.781557
     1194.,  0.430435,  0.332609,  0.210000, -0.000627, -0.002351, 24.787639
     1219.,  0.019565,  0.352174,  0.210000,  0.000054,  0.000122, 24.913938
     1221.,  0.039130,  0.352174,  0.210000,  0.000108,  0.000127, 24.912872
     1223.,  0.058696,  0.352174,  0.210000,  0.000163,  0.000135, 24.911083
     1225.,  0.078261,  0.352174,  0.210000,  0.000220,  0.000148, 24.908548
     1227.,  0.097826,  0.352174,  0.210000,  0.000280,  0.000164, 24.905243
     1229.,  0.117391,  0.352174,  0.210000,  0.000343,  0.000185, 24.901129
     1231.,  0.136957,  0.352174,  0.210000,  0.000409,  0.000212, 24.896164
     1233.,  0.156522,  0.352174,  0.210000,  0.000479,  0.000245, 24.890299
     1235.,  0.176087,  0.352174,  0.210000,  0.000553,  0.000285, 24.883476
     1237.,  0.195652,  0.352174,  0.210000,  0.000632,  0.000334, 24.875640
     1239.,  0.215217,  0.352174,  0.210000,  0.000715,  0.000393, 24.866734
     1241.,  0.234783,  0.352174,  0.210000,  0.000799,  0.000463, 24.856718
     1243.,  0.254348,  0.352174,  0.210000,  0.000881,  0.000544, 24.845585
     1245.,  0.273913,  0.352174,  0.210000,  0.000951,  0.000633, 24.833408
     1247.,  0.293478,  0.352174,  0.210000,  0.000992,  0.000718, 24.820420
     1249.,  0.313043,  0.352174,  0.210000,  0.000966,  0.000772, 24.807171
     1251.,  0.332609,  0.352174,  0.210000,  0.000807,  0.000721, 24.794803
     1253.,  0.352174,  0.352174,  0.210000,  0.000424,  0.000425, 24.785437
     1255.,  0.371739,  0.352174,  0.210000, -0.000327, -0.000425, 24.782424
     1257.,  0.391304,  0.352174,  0.210000, -0.001347, -0.002051, 24.790508
     1259.,  0.410870,  0.352174,  0.210000, -0.004011, -0.005559, 24.812173
     1261.,  0.430435,  0.352174,  0.210000, -0.002302, -0.009524, 24.849918
     1286.,  0.019565,  0.371739,  0.210000,  0.000057,  0.000111, 24.912394
     1288.,  0.039130,  0.371739,  0.210000,  0.000114,  0.000116, 24.911264
     1290.,  0.058696,  0.371739,  0.210000,  0.000173,  0.000124, 24.909365
     1292.,  0.078261,  0.371739,  0.210000,  0.000234,  0.000136, 24.906673
     1294.,  0.097826,  0.371739,  0.210000,  0.000298,  0.000151, 24.903155
     1296.,  0.117391,  0.371739,  0.210000,  0.000366,  0.000171, 24.898768
     1298.,  0.136957,  0.371739,  0.210000,  0.000438,  0.000197, 24.893459
     1300.,  0.156522,  0.371739,  0.210000,  0.000515,  0.000228, 24.887165
     1302.,  0.176087,  0.371739,  0.210000,  0.000597,  0.000267, 24.879818
     1304.,  0.195652,  0.371739,  0.210000,  0.000685,  0.000314, 24.871343
     1306.,  0.215217,  0.371739,  0.210000,  0.000778,  0.000372, 24.861665
     1308.,  0.234783,  0.371739,  0.210000,  0.000874,  0.000440, 24.850731
     1310.,  0.254348,  0.371739,  0.210000,  0.000965,  0.000518, 24.838534
     1312.,  0.273913,  0.371739,  0.210000,  0.001037,  0.000600, 24.825194
     1314.,  0.293478,  0.371739,  0.210000,  0.001054,  0.000666, 24.811113
     1316.,  0.313043,  0.371739,  0.210000,  0.000941,  0.000662, 24.797323
     1318.,  0.332609,  0.371739,  0.210000,  0.000547,  0.000444, 24.786155
     1320.,  0.352174,  0.371739,  0.210000, -0.000425, -0.000327, 24.782423
     1322.,  0.371739,  0.371739,  0.210000, -0.002330, -0.002330, 24.795071
     1324.,  0.391304,  0.371739,  0.210000, -0.005674, -0.007414, 24.837833
     1326.,  0.410870,  0.371739,  0.210000, -0.006164, -0.014994, 24.919779
     1328.,  0.430435,  0.371739,  0.210000, -0.013717, -0.030050, 25.064424
     1353.,  0.019565,  0.391304,  0.210000,  0.000060,  0.000099, 24.911003
     1355.,  0.039130,  0.391304,  0.210000,  0.000120,  0.000103, 24.909814
     1357.,  0.058696,  0.391304,  0.210000,  0.000182,  0.000110, 24.907814
     1359.,  0.078261,  0.391304,  0.210000,  0.000247,  0.000121, 24.904976
     1361.,  0.097826,  0.391304,  0.210000,  0.000315,  0.000135, 24.901261
     1363.,  0.117391,  0.391304,  0.210000,  0.000388,  0.000153, 24.896619
     1365.,  0.136957,  0.391304,  0.210000,  0.000465,  0.000176, 24.890987
     1367.,  0.156522,  0.391304,  0.210000,  0.000548,  0.000206, 24.884292
     1369.,  0.176087,  0.391304,  0.210000,  0.000638,  0.000242, 24.876449
     1371.,  0.195652,  0.391304,  0.210000,  0.000736,  0.000286, 24.867366
     1373.,  0.215217,  0.391304,  0.210000,  0.000839,  0.000339, 24.856953
     1375.,  0.234783,  0.391304,  0.210000,  0.000945,  0.000403, 24.845140
     1377.,  0.254348,  0.391304,  0.210000,  0.001043,  0.000475, 24.831935
     1379.,  0.273913,  0.391304,  0.210000,  0.001110,  0.000545, 24.817539
     1381.,  0.293478,  0.391304,  0.210000,  0.001080,  0.000587, 24.802644
     1383.,  0.313043,  0.391304,  0.210000,  0.000819,  0.000506, 24.789120
     1385.,  0.332609,  0.391304,  0.210000, -0.000058,  0.000071, 24.781511
     1387.,  0.352174,  0.391304,  0.210000, -0.002051, -0.001347, 24.790507
     1389.,  0.371739,  0.391304,  0.210000, -0.007414, -0.005674, 24.837832
     1391.,  0.391304,  0.391304,  0.210000, -0.014462, -0.014462, 24.966471
     1393.,  0.410870,  0.391304,  0.210000, -0.047060, -0.043617, 25.242217
     1395.,  0.430435,  0.391304,  0.210000, -0.025019, -0.085071, 25.662510
     1420.,  0.019565,  0.410870,  0.210000,  0.000062,  0.000084, 24.909793
     1422.,  0.039130,  0.410870,  0.210000,  0.000126,  0.000088, 24.908552
     1424.,  0.058696,  0.410870,  0.210000,  0.000191,  0.000094, 24.906464
     1426.,  0.078261,  0.410870,  0.210000,  0.000259,  0.000103, 24.903495
     1428.,  0.097826,  0.410870,  0.210000,  0.000330,  0.000116, 24.899604
     1430.,  0.117391,  0.410870,  0.210000,  0.000407,  0.000132, 24.894734
     1432.,  0.136957,  0.410870,  0.210000,  0.000489,  0.000152, 24.888813
     1434.,  0.156522,  0.410870,  0.210000,  0.000579,  0.000178, 24.881755
     1436.,  0.176087,  0.410870,  0.210000,  0.000676,  0.000209, 24.873463
     1438.,  0.195652,  0.410870,  0.210000,  0.000782,  0.000248, 24.863827
     1440.,  0.215217,  0.410870,  0.210000,  0.000894,  0.000296, 24.852740
     1442.,  0.234783,  0.410870,  0.210000,  0.001009,  0.000351, 24.840125
     1444.,  0.254348,  0.410870,  0.210000,  0.001112,  0.000414, 24.826008
     1446.,  0.273913,  0.410870,  0.210000,  0.001162,  0.000462, 24.810712
     1448.,  0.293478,  0.410870,  0.210000,  0.001065,  0.000484, 24.795324
     1450.,  0.313043,  0.410870,  0.210000,  0.000529,  0.000217, 24.782959
     1452.,  0.332609,  0.410870,  0.210000, -0.000979, -0.000182, 24.781554
     1454.,  0.352174,  0.410870,  0.210000, -0.005559, -0.004011, 24.812171
     1456.,  0.371739,  0.410870,  0.210000, -0.014994, -0.006164, 24.919777
     1458.,  0.391304,  0.410870,  0.210000, -0.043616, -0.047060, 25.242217
     1460.,  0.410870,  0.410870,  0.210000, -0.056948, -0.056945, 25.827320
     1462.,  0.430435,  0.410870,  0.210000, -0.193732, -0.300238, 27.613128
     1487.,  0.019565,  0.430435,  0.210000,  0.000065,  0.000067, 24.908789
     1489.,  0.039130,  0.430435,  0.210000,  0.000130,  0.000070, 24.907502
     1491.,  0.058696,  0.430435,  0.210000,  0.000198,  0.000075, 24.905335
     1493.,  0.078261,  0.430435,  0.210000,  0.000268,  0.000083, 24.902256
     1495.,  0.097826,  0.430435,  0.210000,  0.000343,  0.000093, 24.898214
     1497.,  0.117391,  0.430435,  0.210000,  0.000424,  0.000106, 24.893147
     1499.,  0.136957,  0.430435,  0.210000,  0.000511,  0.000122, 24.886976
     1501.,  0.156522,  0.430435,  0.210000,  0.000605,  0.000143, 24.879605
     1503.,  0.176087,  0.430435,  0.210000,  0.000709,  0.000169, 24.870923
     1505.,  0.195652,  0.430435,  0.210000,  0.000822,  0.000202, 24.860805
     1507.,  0.215217,  0.430435,  0.210000,  0.000943,  0.000241, 24.849131
     1509.,  0.234783,  0.430435,  0.210000,  0.001066,  0.000288, 24.835820
     1511.,  0.254348,  0.430435,  0.210000,  0.001170,  0.000340, 24.820933
     1513.,  0.273913,  0.430435,  0.210000,  0.001201,  0.000387, 24.804959
     1515.,  0.293478,  0.430435,  0.210000,  0.001009,  0.000380, 24.789513
     1517.,  0.313043,  0.430435,  0.210000,  0.000184,  0.000248, 24.779443
     1519.,  0.332609,  0.430435,  0.210000, -0.002351, -0.000627, 24.787634
     1521.,  0.352174,  0.430435,  0.210000, -0.009524, -0.002302, 24.849912
     1523.,  0.371739,  0.430435,  0.210000, -0.030049, -0.013717, 25.064418
     1525.,  0.391304,  0.430435,  0.210000, -0.085072, -0.025022, 25.662499
     1527.,  0.410870,  0.430435,  0.210000, -0.300229, -0.193729, 27.613098
     1529.,  0.430435,  0.430435,  0.210000, -0.404197, -0.404235, 31.938130
     1576.,  0.980435,  0.430435,  0.210000, -0.000065,  0.000067, 24.908789
     1578.,  0.960870,  0.430435,  0.210000, -0.000130,  0.000070, 24.907502
     1580.,  0.941304,  0.430435,  0.210000, -0.000198,  0.000075, 24.905335
     1582.,  0.921739,  0.430435,  0.210000, -0.000268,  0.000083, 24.902256
     1584.,  0.902174,  0.430435,  0.210000, -0.000343,  0.000093, 24.898214
     1586.,  0.882609,  0.430435,  0.210000, -0.000424,  0.000106, 24.893147
     1588.,  0.863043,  0.430435,  0.210000, -0.000511,  0.000122, 24.886976
     1590.,  0.843478,  0.430435,  0.210000, -0.000605,  0.000143, 24.879605
     1592.,  0.823913,  0.430435,  0.210000, -0.000709,  0.000169, 24.870923
     1594.,  0.804348,  0.430435,  0.210000, -0.000822,  0.000202, 24.860805
     1596.,  0.784783,  0.430435,  0.210000, -0.000943,  0.000241, 24.849131
     1598.,  0.765217,  0.430435,  0.210000, -0.001066,  0.000288, 24.835820
     1600.,  0.745652,  0.430435,  0.210000, -0.001170,  0.000340, 24.820933
     1602.,  0.726087,  0.430435,  0.210000, -0.001201,  0.000387, 24.804959
     1604.,  0.706522,  0.430435,  0.210000, -0.001009,  0.000380, 24.789513
     1606.,  0.686957,  0.430435,  0.210000, -0.000184,  0.000248, 24.779443
     1608.,  0.667391,  0.430435,  0.210000,  0.002351, -0.000627, 24.787634
     1610.,  0.647826,  0.430435,  0.210000,  0.009524, -0.002302, 24.849912
     1612.,  0.628261,  0.430435,  0.210000,  0.030049, -0.013717, 25.064418
     1614.,  0.608696,  0.430435,  0.210000,  0.085072, -0.025022, 25.662499
     1616.,  0.589130,  0.430435,  0.210000,  0.300229, -0.193729, 27.613098
     1618.,  0.569565,  0.430435,  0.210000,  0.404197, -0.404235, 31.938130
     1643.,  0.980435,  0.410870,  0.210000, -0.000062,  0.000084, 24.909793
     1645.,  0.960870,  0.410870,  0.210000, -0.000126,  0.000088, 24.908552
     1647.,  0.941304,  0.410870,  0.210000, -0.000191,  0.000094, 24.906464
     1649.,  0.921739,  0.410870,  0.210000, -0.000259,  0.000103, 24.903495
     1651.,  0.902174,  0.410870,  0.210000, -0.000330,  0.000116, 24.899604
     1653.,  0.882609,  0.410870,  0.210000, -0.000407,  0.000132, 24.894734
     1655.,  0.863043,  0.410870,  0.210000, -0.000489,  0.000152, 24.888813
     1657.,  0.843478,  0.410870,  0.210000, -0.000579,  0.000178, 24.881755
     1659.,  0.823913,  0.410870,  0.210000, -0.000676,  0.000209, 24.873463
     1661.,  0.804348,  0.410870,  0.210000, -0.000782,  0.000248, 24.863827
     1663.,  0.784783,  0.410870,  0.210000, -0.000894,  0.000296, 24.852740
     1665.,  0.765217,  0.410870,  0.210000, -0.001009,  0.000351, 24.840125
     1667.,  0.745652,  0.410870,  0.210000, -0.001112,  0.000414, 24.826008
     1669.,  0.726087,  0.410870,  0.210000, -0.001162,  0.000462, 24.810712
     1671.,  0.706522,  0.410870,  0.210000, -0.001065,  0.000484, 24.795324
     1673.,  0.686957,  0.410870,  0.210000, -0.000529,  0.000217, 24.782959
     1675.,  0.667391,  0.410870,  0.210000,  0.000979, -0.000182, 24.781554
     1677.,  0.647826,  0.410870,  0.210000,  0.005559, -0.004011, 24.812171
     1679.,  0.628261,  0.410870,  0.210000,  0.014994, -0.006164, 24.919777
     1681.,  0.608696,  0.410870,  0.210000,  0.043616, -0.047060, 25.242217
     1683.,  0.589130,  0.410870,  0.210000,  0.056948, -0.056945, 25.827320
     1685.,  0.569565,  0.410870,  0.210000,  0.193732, -0.300238, 27.613128
     1710.,  0.980435,  0.391304,  0.210000, -0.000060,  0.000099, 24.911003
     1712.,  0.960870,  0.391304,  0.210000, -0.000120,  0.000103, 24.909814
     1714.,  0.941304,  0.391304,  0.210000, -0.000182,  0.000110, 24.907814
     1716.,  0.921739,  0.391304,  0.210000, -0.000247,  0.000121, 24.904976
     1718.,  0.902174,  0.391304,  0.210000, -0.000315,  0.000135, 24.901261
     1720.,  0.882609,  0.391304,  0.210000, -0.000388,  0.000153, 24.896619
     1722.,  0.863043,  0.391304,  0.210000, -0.000465,  0.000176, 24.890987
     1724.,  0.843478,  0.391304,  0.210000, -0.000548,  0.000206, 24.884292
     1726.,  0.823913,  0.391304,  0.210000, -0.000638,  0.000242, 24.876449
     1728.,  0.804348,  0.391304,  0.210000, -0.000736,  0.000286, 24.867366
     1730.,  0.784783,  0.391304,  0.210000, -0.000839,  0.000339, 24.856953
     1732.,  0.765217,  0.391304,  0.210000, -0.000945,  0.000403, 24.845140
     1734.,  0.745652,  0.391304,  0.210000, -0.001043,  0.000475, 24.831935
     1736.,  0.726087,  0.391304,  0.210000, -0.001110,  0.000545, 24.817539
     1738.,  0.706522,  0.391304,  0.210000, -0.001080,  0.000587, 24.802644
     1740.,  0.686957,  0.391304,  0.210000, -0.000819,  0.000506, 24.789120
     1742.,  0.667391,  0.391304,  0.210000,  0.000058,  0.000071, 24.781511
     1744.,  0.647826,  0.391304,  0.210000,  0.002051, -0.001347, 24.790507
     1746.,  0.628261,  0.391304,  0.210000,  0.007414, -0.005674, 24.837832
     1748.,  0.608696,  0.391304,  0.210000,  0.014462, -0.014462, 24.966471
     1750.,  0.589130,  0.391304,  0.210000,  0.047060, -0.043617, 25.242217
     1752.,  0.569565,  0.391304,  0.210000,  0.025019, -0.085071, 25.662510
     1777.,  0.980435,  0.371739,  0.210000, -0.000057,  0.000111, 24.912394
     1779.,  0.960870,  0.371739,  0.210000, -0.000114,  0.000116, 24.911264
     1781.,  0.941304,  0.371739,  0.210000, -0.000173,  0.000124, 24.909365
     1783.,  0.921739,  0.371739,  0.210000, -0.000234,  0.000136, 24.906673
     1785.,  0.902174,  0.371739,  0.210000, -0.000298,  0.000151, 24.903155
     1787.,  0.882609,  0.371739,  0.210000, -0.000366,  0.000171, 24.898768
     1789.,  0.863043,  0.371739,  0.210000, -0.000438,  0.000197, 24.893459
     1791.,  0.843478,  0.371739,  0.210000, -0.000515,  0.000228, 24.887165
     1793.,  0.823913,  0.371739,  0.210000, -0.000597,  0.000267, 24.879818
     1795.,  0.804348,  0.371739,  0.210000, -0.000685,  0.000314, 24.871343
     1797.,  0.784783,  0.371739,  0.210000, -0.000778,  0.000372, 24.861665
     1799.,  0.765217,  0.371739,  0.210000, -0.000874,  0.000440, 24.850731
     1801.,  0.745652,  0.371739,  0.210000, -0.000965,  0.000518, 24.838534
     1803.,  0.726087,  0.371739,  0.210000, -0.001037,  0.000600, 24.825194
     1805.,  0.706522,  0.371739,  0.210000, -0.001054,  0.000666, 24.811113
     1807.,  0.686957,  0.371739,  0.210000, -0.000941,  0.000662, 24.797323
     1809.,  0.667391,  0.371739,  0.210000, -0.000547,  0.000444, 24.786155
     1811.,  0.647826,  0.371739,  0.210000,  0.000425, -0.000327, 24.782423
     1813.,  0.628261,  0.371739,  0.210000,  0.002330, -0.002330, 24.795071
